-75.192,-75.192,-75.471,-75.151,-74.436,-73.587,-70.659,-62.443,-48.894,-62.443,-70.659,-73.587,-74.436,-75.151,-75.471,-75.192,-75.192
-75.17,-75.17,-75.502,-75.153,-74.387,-73.586,-70.615,-62.136,-48.407,-62.136,-70.615,-73.586,-74.387,-75.153,-75.502,-75.17,-75.17
-75.147,-75.147,-75.535,-75.156,-74.335,-73.586,-70.571,-61.815,-47.897,-61.815,-70.571,-73.586,-74.335,-75.156,-75.535,-75.147,-75.147
-75.123,-75.123,-75.569,-75.159,-74.282,-73.587,-70.525,-61.48,-47.365,-61.48,-70.525,-73.587,-74.282,-75.159,-75.569,-75.123,-75.123
-75.097,-75.097,-75.604,-75.162,-74.227,-73.59,-70.479,-61.131,-46.807,-61.131,-70.479,-73.59,-74.227,-75.162,-75.604,-75.097,-75.097
-75.07,-75.07,-75.641,-75.165,-74.169,-73.593,-70.432,-60.765,-46.223,-60.765,-70.432,-73.593,-74.169,-75.165,-75.641,-75.07,-75.07
-75.042,-75.042,-75.68,-75.169,-74.11,-73.598,-70.384,-60.384,-45.612,-60.384,-70.384,-73.598,-74.11,-75.169,-75.68,-75.042,-75.042
-75.013,-75.013,-75.721,-75.173,-74.047,-73.605,-70.335,-59.984,-44.972,-59.984,-70.335,-73.605,-74.047,-75.173,-75.721,-75.013,-75.013
-74.981,-74.981,-75.764,-75.177,-73.983,-73.612,-70.285,-59.566,-44.3,-59.566,-70.285,-73.612,-73.983,-75.177,-75.764,-74.981,-74.981
-74.949,-74.949,-75.808,-75.182,-73.915,-73.622,-70.234,-59.128,-43.596,-59.128,-70.234,-73.622,-73.915,-75.182,-75.808,-74.949,-74.949
-74.914,-74.914,-75.855,-75.187,-73.845,-73.632,-70.182,-58.669,-42.857,-58.669,-70.182,-73.632,-73.845,-75.187,-75.855,-74.914,-74.914
-74.878,-74.878,-75.905,-75.192,-73.772,-73.645,-70.128,-58.188,-42.081,-58.188,-70.128,-73.645,-73.772,-75.192,-75.905,-74.878,-74.878
-74.84,-74.84,-75.956,-75.198,-73.696,-73.659,-70.073,-57.684,-41.267,-57.684,-70.073,-73.659,-73.696,-75.198,-75.956,-74.84,-74.84
-74.8,-74.8,-76.011,-75.203,-73.617,-73.675,-70.016,-57.155,-40.412,-57.155,-70.016,-73.675,-73.617,-75.203,-76.011,-74.8,-74.8
-74.758,-74.758,-76.067,-75.21,-73.534,-73.694,-69.958,-56.599,-39.513,-56.599,-69.958,-73.694,-73.534,-75.21,-76.067,-74.758,-74.758
-74.713,-74.713,-76.127,-75.216,-73.448,-73.714,-69.897,-56.015,-38.568,-56.015,-69.897,-73.714,-73.448,-75.216,-76.127,-74.713,-74.713
-74.667,-74.667,-76.19,-75.223,-73.358,-73.736,-69.834,-55.401,-37.575,-55.401,-69.834,-73.736,-73.358,-75.223,-76.19,-74.667,-74.667
-74.618,-74.618,-76.255,-75.231,-73.264,-73.761,-69.768,-54.756,-36.53,-54.756,-69.768,-73.761,-73.264,-75.231,-76.255,-74.618,-74.618
-74.567,-74.567,-76.324,-75.239,-73.166,-73.788,-69.7,-54.078,-35.432,-54.078,-69.7,-73.788,-73.166,-75.239,-76.324,-74.567,-74.567
-74.513,-74.513,-76.396,-75.247,-73.064,-73.817,-69.627,-53.364,-34.277,-53.364,-69.627,-73.817,-73.064,-75.247,-76.396,-74.513,-74.513
-74.457,-74.457,-76.471,-75.256,-72.959,-73.849,-69.551,-52.614,-33.063,-52.614,-69.551,-73.849,-72.959,-75.256,-76.471,-74.457,-74.457
-74.399,-74.399,-76.55,-75.264,-72.849,-73.883,-69.471,-51.824,-31.787,-51.824,-69.471,-73.883,-72.849,-75.264,-76.55,-74.399,-74.399
-74.338,-74.338,-76.632,-75.274,-72.734,-73.92,-69.385,-50.993,-30.445,-50.993,-69.385,-73.92,-72.734,-75.274,-76.632,-74.338,-74.338
-74.274,-74.274,-76.717,-75.283,-72.616,-73.96,-69.293,-50.12,-29.037,-50.12,-69.293,-73.96,-72.616,-75.283,-76.717,-74.274,-74.274
-74.207,-74.207,-76.806,-75.293,-72.494,-74.001,-69.195,-49.2,-27.558,-49.2,-69.195,-74.001,-72.494,-75.293,-76.806,-74.207,-74.207
-74.139,-74.139,-76.898,-75.302,-72.367,-74.045,-69.088,-48.234,-26.007,-48.234,-69.088,-74.045,-72.367,-75.302,-76.898,-74.139,-74.139
-74.068,-74.068,-76.993,-75.312,-72.237,-74.092,-68.972,-47.218,-24.382,-47.218,-68.972,-74.092,-72.237,-75.312,-76.993,-74.068,-74.068
-73.995,-73.995,-77.091,-75.321,-72.104,-74.14,-68.846,-46.152,-22.682,-46.152,-68.846,-74.14,-72.104,-75.321,-77.091,-73.995,-73.995
-73.92,-73.92,-77.192,-75.33,-71.968,-74.19,-68.707,-45.033,-20.905,-45.033,-68.707,-74.19,-71.968,-75.33,-77.192,-73.92,-73.92
-73.843,-73.843,-77.294,-75.339,-71.829,-74.241,-68.554,-43.86,-19.053,-43.86,-68.554,-74.241,-71.829,-75.339,-77.294,-73.843,-73.843
-73.766,-73.766,-77.399,-75.346,-71.69,-74.292,-68.384,-42.632,-17.124,-42.632,-68.384,-74.292,-71.69,-75.346,-77.399,-73.766,-73.766
-73.688,-73.688,-77.503,-75.352,-71.549,-74.344,-68.195,-41.349,-15.122,-41.349,-68.195,-74.344,-71.549,-75.352,-77.503,-73.688,-73.688
-73.61,-73.61,-77.608,-75.357,-71.41,-74.395,-67.984,-40.009,-13.049,-40.009,-67.984,-74.395,-71.41,-75.357,-77.608,-73.61,-73.61
-73.533,-73.533,-77.712,-75.36,-71.273,-74.444,-67.748,-38.614,-10.909,-38.614,-67.748,-74.444,-71.273,-75.36,-77.712,-73.533,-73.533
-73.459,-73.459,-77.813,-75.36,-71.139,-74.49,-67.482,-37.164,-8.7086,-37.164,-67.482,-74.49,-71.139,-75.36,-77.813,-73.459,-73.459
-73.387,-73.387,-77.91,-75.358,-71.011,-74.532,-67.184,-35.66,-6.4537,-35.66,-67.184,-74.532,-71.011,-75.358,-77.91,-73.387,-73.387
-73.319,-73.319,-78.002,-75.352,-70.891,-74.568,-66.848,-34.105,-4.1533,-34.105,-66.848,-74.568,-70.891,-75.352,-78.002,-73.319,-73.319
-73.258,-73.258,-78.087,-75.341,-70.781,-74.596,-66.469,-32.502,-1.8173,-32.502,-66.469,-74.596,-70.781,-75.341,-78.087,-73.258,-73.258
-73.203,-73.203,-78.162,-75.326,-70.684,-74.615,-66.044,-30.853,0.54288,-30.853,-66.044,-74.615,-70.684,-75.326,-78.162,-73.203,-73.203
-73.157,-73.157,-78.227,-75.305,-70.602,-74.623,-65.567,-29.162,2.9148,-29.162,-65.567,-74.623,-70.602,-75.305,-78.227,-73.157,-73.157
-73.121,-73.121,-78.278,-75.278,-70.538,-74.617,-65.032,-27.434,5.2852,-27.434,-65.032,-74.617,-70.538,-75.278,-78.278,-73.121,-73.121
-73.097,-73.097,-78.313,-75.244,-70.494,-74.596,-64.434,-25.673,7.64,-25.673,-64.434,-74.596,-70.494,-75.244,-78.313,-73.097,-73.097
-73.087,-73.087,-78.332,-75.201,-70.474,-74.557,-63.769,-23.885,9.9653,-23.885,-63.769,-74.557,-70.474,-75.201,-78.332,-73.087,-73.087
-73.091,-73.091,-78.331,-75.151,-70.479,-74.499,-63.031,-22.074,12.247,-22.074,-63.031,-74.499,-70.479,-75.151,-78.331,-73.091,-73.091
-73.112,-73.112,-78.308,-75.091,-70.512,-74.418,-62.216,-20.245,14.472,-20.245,-62.216,-74.418,-70.512,-75.091,-78.308,-73.112,-73.112
-73.15,-73.15,-78.263,-75.022,-70.575,-74.313,-61.321,-18.402,16.629,-18.402,-61.321,-74.313,-70.575,-75.022,-78.263,-73.15,-73.15
-73.207,-73.207,-78.194,-74.943,-70.669,-74.182,-60.342,-16.551,18.706,-16.551,-60.342,-74.182,-70.669,-74.943,-78.194,-73.207,-73.207
-73.283,-73.283,-78.1,-74.854,-70.794,-74.025,-59.279,-14.696,20.694,-14.696,-59.279,-74.025,-70.794,-74.854,-78.1,-73.283,-73.283
-73.378,-73.378,-77.981,-74.755,-70.952,-73.838,-58.129,-12.841,22.586,-12.841,-58.129,-73.838,-70.952,-74.755,-77.981,-73.378,-73.378
-73.493,-73.493,-77.837,-74.645,-71.141,-73.622,-56.893,-10.989,24.375,-10.989,-56.893,-73.622,-71.141,-74.645,-77.837,-73.493,-73.493
-73.627,-73.627,-77.668,-74.526,-71.362,-73.375,-55.573,-9.1444,26.057,-9.1444,-55.573,-73.375,-71.362,-74.526,-77.668,-73.627,-73.627
-73.78,-73.78,-77.474,-74.398,-71.612,-73.097,-54.17,-7.3107,27.629,-7.3107,-54.17,-73.097,-71.612,-74.398,-77.474,-73.78,-73.78
-73.95,-73.95,-77.258,-74.262,-71.889,-72.787,-52.689,-5.4914,29.09,-5.4914,-52.689,-72.787,-71.889,-74.262,-77.258,-73.95,-73.95
-74.136,-74.136,-77.02,-74.117,-72.192,-72.446,-51.134,-3.6905,30.438,-3.6905,-51.134,-72.446,-72.192,-74.117,-77.02,-74.136,-74.136
-74.338,-74.338,-76.763,-73.967,-72.516,-72.072,-49.51,-1.9119,31.675,-1.9119,-49.51,-72.072,-72.516,-73.967,-76.763,-74.338,-74.338
-74.553,-74.553,-76.488,-73.81,-72.859,-71.667,-47.824,-0.15976,32.8,-0.15976,-47.824,-71.667,-72.859,-73.81,-76.488,-74.553,-74.553
-74.779,-74.779,-76.198,-73.65,-73.218,-71.229,-46.082,1.5616,33.814,1.5616,-46.082,-71.229,-73.218,-73.65,-76.198,-74.779,-74.779
-75.015,-75.015,-75.895,-73.487,-73.587,-70.76,-44.292,3.2477,34.72,3.2477,-44.292,-70.76,-73.587,-73.487,-75.895,-75.015,-75.015
-75.258,-75.258,-75.582,-73.322,-73.965,-70.26,-42.46,4.8943,35.518,4.8943,-42.46,-70.26,-73.965,-73.322,-75.582,-75.258,-75.258
-75.506,-75.506,-75.261,-73.157,-74.346,-69.728,-40.594,6.4971,36.21,6.4971,-40.594,-69.728,-74.346,-73.157,-75.261,-75.506,-75.506
-75.758,-75.758,-74.935,-72.994,-74.727,-69.165,-38.701,8.0524,36.799,8.0524,-38.701,-69.165,-74.727,-72.994,-74.935,-75.758,-75.758
